time,WS_Avg,WD_Avg,Ta_Avg,RH_Avg,Vapor_Avg,DR_Avg,UR_Avg,DLR_Avg,ULR_Avg,Rn_Avg,Albedo_Avg,T_NR01_C_Avg,Snow_Depth
2023/6/3 11:30,1.372,171.1,-1.951,75.7,0.401,0,0.835,212,291.6,-80.5,0,-2.642,0.716
2023/6/3 12:00,2.548,167.9,-2.526,74.78,0.379,0,0,224.8,290.2,-65.39,0,-2.914,0.718
2023/6/3 12:30,2.058,182,-3.388,81.1,0.386,0,1.114,207.4,285.3,-79.05,0,-4.213,0.717
2023/6/3 13:00,3.038,186.3,-2.478,77.41,0.394,0,3.341,197.9,285.4,-90.8,0,-4.276,0.718
2023/6/3 13:30,2.94,186.3,-4.442,79.5,0.35,0,0,196.7,282.1,-85.4,0,-4.904,0.718
2023/6/3 14:00,3.332,188.4,-5.113,79.71,0.333,5.158,7.238,195.6,279.1,-85.6,1.403,-5.637,0.717
2023/6/3 14:30,3.626,186.1,-4.107,86.6,0.391,21.85,21.71,196.8,283.6,-86.6,0.994,-4.674,0.719
2023/6/3 15:00,1.568,183.5,-4.011,76.28,0.346,33.07,32.01,196.6,278.4,-80.7,0.968,-4.674,0.72
2023/6/3 15:30,0.588,210.1,-2.094,72.14,0.378,435.1,220.2,197.4,286.1,126.1,0.506,-0.755,0.719
2023/6/3 16:00,1.274,169.7,-2.142,69.85,0.365,543.4,280.9,194.4,293.3,163.5,0.517,4.178,0.717
2023/6/3 16:30,0.784,137.7,-0.513,65.85,0.387,648.3,339.9,194.8,300.7,202.5,0.524,7.501,0.717
2023/6/3 17:00,0.686,156.3,1.116,56.88,0.377,748.5,387.5,196.7,305,252.7,0.518,9.69,0.718
2023/6/3 17:30,1.666,338,1.116,55.37,0.367,844,443.5,200,308.5,292.3,0.525,8.93,0.714
2023/6/3 18:00,1.47,185.8,1.451,55.82,0.379,920,491.1,201.9,309.1,321.9,0.534,8.26,0.716
2023/6/3 18:30,0.882,139.9,2.553,53.15,0.39,992,545.9,203.6,309.2,340,0.551,11.08,0.716
2023/6/3 19:00,3.92,253.7,2.122,54.11,0.385,1055,584.3,205.6,311.7,364.5,0.554,7.815,0.722
2023/6/3 19:30,3.626,210.1,3.032,47.23,0.359,1097,618,208.6,312.3,375.1,0.563,8.76,0.729
2023/6/3 20:00,2.352,164.2,3.224,49.62,0.382,1144,647.2,210.4,310.4,396.8,0.566,11.18,0.732
2023/6/3 20:30,3.626,206.6,2.888,50.31,0.378,344.6,221,256.9,314.3,66.27,0.641,10.38,0.728
2023/6/3 21:00,2.548,48.99,3.176,50.75,0.389,495.4,316.2,273.1,311.4,140.8,0.638,6.322,0.731
2023/6/3 21:30,1.078,142.8,3.272,48.46,0.374,860,525.3,254.7,311.5,277.7,0.611,9.98,0.731
2023/6/3 22:00,1.176,192.3,2.697,52.4,0.388,421.7,279.8,282.9,311.2,113.7,0.663,7.562,0.735
2023/6/3 22:30,3.528,157,2.888,55.27,0.415,388.3,255.8,289.1,310.7,110.9,0.659,6.322,0.738
2023/6/3 23:00,2.646,174.2,2.697,52.87,0.392,312.2,208.5,292.2,309.8,86.1,0.668,4.199,0.734
2023/6/3 23:30,2.058,155,3.032,50.38,0.382,312.2,206.5,290.8,309.7,86.7,0.662,5.165,0.741
2023/6/4 00:00,1.666,183.6,2.745,53.46,0.398,354,230.8,283.2,309.7,96.8,0.652,4.136,0.736
2023/6/4 00:30,5.782,203.4,2.745,53.63,0.399,804,567,284.7,311.3,210.3,0.705,4.199,0.74
2023/6/4 01:00,4.214,225.1,2.649,53.46,0.395,276.1,178.4,273.6,311.5,59.71,0.646,4.178,0.742
2023/6/4 01:30,2.352,224.7,3.655,50.27,0.399,637.7,482.7,246.8,311,90.8,0.757,6.364,0.748
2023/6/4 02:00,4.704,199.9,3.128,52.43,0.401,548.5,418.1,270.3,310.4,90.4,0.762,4.85,0.744
2023/6/4 02:30,4.116,204,2.026,57.02,0.403,124.1,78.22,245.6,307.3,-15.82,0.63,2.602,0.747
2023/6/4 03:00,4.41,245.9,1.834,59.69,0.416,112.9,73.77,263.6,307.2,-4.49,0.654,1.49,0.752
2023/6/4 03:30,3.038,200.7,1.451,61.12,0.415,32.46,20.88,260.9,305.9,-33.36,0.643,0.755,0.753
2023/6/4 04:00,3.528,198.1,0.637,65.33,0.418,0,0.557,234.7,302.6,-68.45,0,-0.252,0.754
2023/6/4 04:30,2.646,235.8,0.397,67.15,0.422,0,0.557,231.2,301.5,-70.87,0,-0.566,0.759
2023/6/4 05:00,0.98,249.9,0.397,63.59,0.4,0,1.392,239.2,299.8,-62.04,0,-1.112,0.754
2023/6/4 05:30,1.078,268.5,-0.034,65.95,0.402,0,0.557,236.5,298.4,-62.39,0,-1.174,0.755
2023/6/4 06:00,1.176,249.7,-1.472,70.05,0.384,0,0,203.8,291.6,-87.7,0,-2.558,0.753
2023/6/4 06:30,2.744,78.24,-1.807,73.89,0.395,0,1.67,203.2,291.5,-89.9,0,-2.432,0.755
2023/6/4 07:00,2.058,176.5,-2.43,70.77,0.362,0,0,202.8,291.7,-88.9,0,-2.935,0.755
2023/6/4 07:30,2.058,165.5,-1.903,69.51,0.369,0,1.114,201.8,289,-88.3,0,-3.229,0.754
2023/6/4 08:00,2.254,164.3,-2.813,70.43,0.35,0,1.392,200.9,287.8,-88.3,0,-3.627,0.752
2023/6/4 08:30,3.724,182.7,-4.634,73.24,0.317,0,0,200.3,285.3,-85,0,-4.778,0.752
2023/6/4 09:00,2.352,187.4,-3.532,73.92,0.348,0,2.227,200,284.1,-86.3,0,-4.821,0.751
2023/6/4 09:30,2.058,185.9,-5.305,74.57,0.307,0,0,199.6,280.8,-81.2,0,-5.931,0.752
2023/6/4 10:00,3.038,188.5,-5.209,72.18,0.299,0,0,198.8,280.8,-82,0,-5.575,0.75
2023/6/4 10:30,2.744,183.7,-4.585,74.92,0.326,0,0.557,198.4,279.4,-81.6,0,-5.743,0.75
2023/6/4 11:00,1.96,176.6,-4.193,73.35,0.329,0,1.392,198.8,278.8,-81.4,0,-5.449,0.753
2023/6/4 11:30,3.528,177.7,-6.346,77.39,0.294,0,0,198.9,278.4,-79.46,0,-6.496,0.75
2023/6/4 12:00,3.038,187.2,-4.908,73.56,0.312,0,1.67,197.6,277.5,-81.6,0,-6.203,0.751
2023/6/4 12:30,1.176,177.6,-4.333,71.23,0.316,0,2.505,197,276.1,-81.7,0,-5.973,0.751
2023/6/4 13:00,2.058,189.6,-5.34,70.48,0.29,0,1.392,196,274.1,-79.54,0,-6.621,0.752
2023/6/4 13:30,2.646,179.5,-5.483,73.28,0.298,0,3.062,197.7,273.2,-78.57,0,-7.145,0.752
2023/6/4 14:00,2.744,188.5,-5.052,71.44,0.3,16.38,13.36,215.3,277.3,-58.96,0.816,-6.308,0.751
2023/6/4 14:30,1.568,196,-4.381,68.59,0.303,20.33,20.6,196.4,272.6,-76.51,1.013,-5.952,0.754
2023/6/4 15:00,2.842,173.2,-6.059,71.81,0.279,30.65,28.96,195.9,272.8,-75.19,0.945,-6.957,0.752
2023/6/4 15:30,2.646,159.5,-4.477,66.95,0.294,442.5,218.9,197,281.2,139.3,0.495,-3.334,0.752
2023/6/4 16:00,2.156,168.4,-3.04,65.58,0.32,244.3,130,198.9,288.8,24.36,0.532,2.099,0.751
2023/6/4 16:30,0,0,1.609,52.82,0.362,652.1,330.5,195.3,298.4,218.5,0.507,7.501,0.754
2023/6/4 17:00,0.784,135.9,1.273,49.53,0.332,746.7,381.4,199.4,304.6,260.1,0.511,10.03,0.753
2023/6/4 17:30,0.98,133.4,1.893,48.47,0.339,836,426.2,200.4,306.5,303.5,0.51,12.47,0.753
2023/6/4 18:00,0.49,156.1,3.663,44.22,0.351,914,473.2,201.2,306.7,335.3,0.518,14.48,0.756
2023/6/4 18:30,0.882,195.3,2.362,50.03,0.362,988,523.6,207.6,309.3,362.2,0.53,13.44,0.753
2023/6/4 19:00,1.96,168.6,2.505,52.05,0.381,1131,609.7,223.1,309.7,435.1,0.539,13.48,0.75
2023/6/4 19:30,2.45,202.9,2.505,52.22,0.382,462.1,255.6,249.5,314.5,141.5,0.553,14.96,0.758
2023/6/4 20:00,1.96,161.6,3.895,50.34,0.406,1260,688.7,229.7,309.6,491.3,0.547,18.48,0.759
2023/6/4 20:30,1.666,117.1,4.23,44.15,0.365,1231,687.3,230.4,312.9,461.6,0.558,14.51,0.764
2023/6/4 21:00,4.606,86.9,4.374,42.3,0.353,1214,695.4,230.1,313.5,435.1,0.573,11.84,0.765
2023/6/4 21:30,2.548,77.32,4.565,41.51,0.351,1223,707,230.2,312.7,433.1,0.578,11.29,0.771
2023/6/4 22:00,3.528,160.9,4.278,42.06,0.349,1076,639.7,214.1,310.3,340.2,0.594,12.22,0.778
2023/6/4 22:30,0.784,162.9,4.47,45.04,0.378,1145,699.4,218.4,309.7,354.3,0.611,12.13,0.784
2023/6/4 23:00,3.038,185.3,4.661,43.19,0.368,1069,664.6,234.2,312.8,325.9,0.622,10.89,0.783
2023/6/4 23:30,1.568,288.5,5.33,42.78,0.382,920,586.1,225.9,311.5,248.2,0.637,11.58,0.783
2023/6/5 00:00,1.078,322.4,4.47,44.97,0.378,894,593.1,222.6,310.5,212.6,0.664,8.68,0.787
2023/6/5 00:30,4.41,220.9,3.937,46.81,0.379,741,503.5,220.2,312.5,145.3,0.679,8.72,0.79
2023/6/5 01:00,1.862,172,4.134,46.41,0.381,641.5,452.2,218.5,309.8,98,0.705,8.53,0.782
2023/6/5 01:30,0,0,5.332,42.3,0.377,549,396.9,226.7,308.9,69.93,0.723,11.2,0.786
2023/6/5 02:00,1.764,95.3,4.086,46.71,0.382,422.8,324.2,219,309.2,8.34,0.767,8.3,0.793
2023/6/5 02:30,2.548,168.6,1.882,54.86,0.384,31.55,23.38,210,302.9,-84.7,0.741,3.169,0.793
2023/6/5 03:00,0.784,101.2,2.409,52.16,0.379,20.02,19.48,208.2,300,-91.3,0.973,0.965,0.79
2023/6/5 03:30,2.156,174.7,0.972,58.69,0.385,5.764,8.07,209.5,299.2,-92.1,1.4,0.021,0.79
2023/6/5 04:00,1.568,259.2,0.972,64.89,0.425,0,1.67,209,297.2,-89.9,0,-0.608,0.79
2023/6/5 04:30,2.45,218.9,-0.322,72.14,0.43,0,0,207.2,295.9,-88.7,0,-1.405,0.792
2023/6/5 05:00,3.136,212.3,0.493,70.94,0.449,0,1.949,205.5,297.8,-94.2,0,-1.216,0.79
2023/6/5 05:30,3.038,181.8,0.589,68.96,0.44,0,0.835,206.4,298.3,-92.7,0,-0.713,0.789
2023/6/5 06:00,1.96,153.4,0.589,67.9,0.433,0,0.835,206.2,297,-91.6,0,-1.195,0.792
2023/6/5 06:30,1.47,199.9,-0.465,69.16,0.408,0,0.278,204.8,290,-85.4,0,-2.055,0.796
2023/6/5 07:00,0,0,-1.328,72.59,0.402,0,0.278,207.4,291.8,-84.7,0,-2.265,0.789
2023/6/5 07:30,1.862,210.9,-1.136,71.56,0.402,0,0.278,206.7,292.1,-85.6,0,-2.139,0.792
2023/6/5 08:00,2.842,193.8,-3.436,80.1,0.38,0,0,206.3,289.9,-83.6,0,-3.648,0.792
2023/6/5 08:30,2.842,193.4,-2.526,79.88,0.405,0,1.949,206.8,289.4,-84.6,0,-3.711,0.793
2023/6/5 09:00,2.94,189,-1.849,77.76,0.415,0,1.392,232.8,294.1,-62.65,0,-2.789,0.793
2023/6/5 09:30,1.078,182.9,-2.854,82.9,0.41,0,2.227,228.7,289.5,-63.07,0,-3.941,0.791
2023/6/5 10:00,0.98,203.7,-2.225,79.24,0.411,0,1.114,243.9,292.6,-49.76,0,-3.25,0.793
2023/6/5 10:30,1.862,175.2,-3.328,80.5,0.385,0,0,224.9,290.2,-65.32,0,-3.25,0.791
2023/6/5 11:00,2.45,185.9,-3.567,83.5,0.392,0,1.67,208.8,286,-78.95,0,-4.8,0.793
2023/6/5 11:30,2.156,180.2,-3.854,85.2,0.391,0,1.949,206.6,284.6,-80,0,-4.968,0.792
2023/6/5 12:00,2.744,166.3,-4.813,82.5,0.353,0,0,205.5,282.8,-77.23,0,-5.387,0.792
2023/6/5 12:30,2.254,183.2,-5.436,85.2,0.347,0,0.278,203.9,281.1,-77.48,0,-5.931,0.793
2023/6/5 13:00,3.528,185.4,-5.723,86,0.343,0,1.114,204.5,281.5,-78.1,0,-6.266,0.792
2023/6/5 13:30,2.058,160.9,-3.854,85.6,0.394,0,1.949,205.3,281.9,-78.53,0,-5.513,0.793
2023/6/5 14:00,3.43,187.8,-4.712,85.7,0.369,12.14,11.14,222.3,283.1,-59.84,0.918,-5.576,0.792
2023/6/5 14:30,1.176,163.5,-3.896,84.8,0.388,16.39,15.32,207.2,279.1,-70.82,0.935,-5.366,0.792
2023/6/5 15:00,3.136,169.4,-6.482,84.9,0.32,31.87,28.4,207.8,279.5,-68.25,0.891,-6.057,0.791
2023/6/5 15:30,2.352,174.5,-3.362,74.36,0.355,444.9,222.5,210.9,288.9,144.4,0.5,-1.531,0.79
2023/6/5 16:00,1.666,178.3,-1.255,74.94,0.418,616.7,315.8,213.4,299.2,215.1,0.512,3.233,0.789
2023/6/5 16:30,0.49,165.7,0.988,66.51,0.436,502.9,273.2,225,303.7,151,0.543,5.903,0.791
2023/6/5 17:00,1.078,164.5,1.896,62.88,0.44,634.6,321.6,220.7,307.9,225.8,0.507,10.41,0.792
2023/6/5 17:30,0,0,5.059,50.25,0.44,405.9,238.8,264.9,310.2,121.8,0.588,13.4,0.797
2023/6/5 18:00,0.588,241.6,2.847,58.87,0.441,432.9,264.7,292.1,312.1,148.2,0.611,10.22,0.794
2023/6/5 18:30,1.078,184.2,3.463,54.48,0.426,530,303.7,291.5,312.7,205.2,0.573,13.63,0.799
2023/6/5 19:00,1.372,163.5,3.99,56.13,0.456,1036,588.5,279.2,310.4,416.1,0.568,14.35,0.803
2023/6/5 19:30,0,0,4.853,54.21,0.468,603.1,362.5,292.6,311.1,222.1,0.601,14.83,0.808
2023/6/5 20:00,1.078,189.3,4.374,57.12,0.477,586.4,352.4,290.7,313.2,211.4,0.601,12.74,0.807
2023/6/5 20:30,4.312,211,4.422,55.85,0.468,1325,767.4,286.4,316.5,527.8,0.579,14.74,0.809
2023/6/5 21:00,2.94,181.2,4.086,56.09,0.459,761.3,463.4,294.1,314.5,277.5,0.609,11.25,0.814
2023/6/5 21:30,2.842,164.8,4.223,58.89,0.486,794.4,495.4,287.2,311.7,274.4,0.624,10.45,0.815
2023/6/5 22:00,1.47,178.8,4.123,56.97,0.467,531.7,327.8,289.1,312.6,180.4,0.617,8.78,0.82
2023/6/5 22:30,5.488,185.6,4.223,57.7,0.476,530.2,339.3,293.8,314.5,170.2,0.64,8.7,0.819
2023/6/5 23:00,1.274,133.4,5.179,52.46,0.463,844,548.8,284.6,312,267.9,0.65,8.85,0.822
2023/6/5 23:30,1.862,169.6,5.513,49.21,0.445,417.7,273.9,244.1,311.8,76.14,0.656,10.4,0.824
2023/6/6 00:00,3.92,162.8,4.982,54.13,0.471,663.9,438.3,251.4,312.1,165,0.66,9.54,0.823
2023/6/6 00:30,0.784,179.8,5.988,49.65,0.464,143.8,94.3,232.3,311.9,-30.24,0.656,9.79,0.828
2023/6/6 01:00,3.724,200.4,6.18,49.03,0.464,667.9,460.6,233.6,313.8,127,0.69,10.49,0.828
2023/6/6 01:30,3.234,306.6,5.03,54.99,0.48,637.3,438.6,257.4,312.1,143.9,0.688,7.877,0.821
2023/6/6 02:00,3.528,183.1,4.599,58.96,0.5,482.6,345.1,243.1,312.2,68.36,0.715,6.805,0.825
2023/6/6 02:30,2.058,204.2,4.024,61.25,0.499,64.91,40.63,301.5,312.2,13.62,0.626,3.947,0.826
2023/6/6 03:00,1.862,244.5,3.266,66.18,0.511,29.12,18.65,297.2,312.1,-4.403,0.64,2.749,0.826
2023/6/6 03:30,1.764,186.6,2.553,69.4,0.509,20.02,13.08,271,310.9,-32.91,0.653,1.931,0.825
2023/6/6 04:00,0.882,166.9,2.841,61.7,0.462,0,2.505,220.8,305.8,-87.5,0,0.587,0.829
2023/6/6 04:30,2.548,181.9,1.882,67.32,0.471,0,0,219.3,303.5,-84.2,0,0.357,0.828
2023/6/6 05:00,1.96,171.3,0.349,72.21,0.452,0,0,219.3,301.1,-81.8,0,-0.881,0.828
2023/6/6 05:30,3.528,185.8,0.924,73.72,0.481,0,0,217.5,302.9,-85.3,0,-0.021,0.826
2023/6/6 06:00,3.038,186.2,0.397,80.7,0.507,0,0.557,217,301.8,-85.4,0,-0.776,0.828
2023/6/6 06:30,0.98,241.2,0.589,76.63,0.488,0,0.278,222.4,298.8,-76.66,0,-0.986,0.83
2023/6/6 07:00,0.882,162.5,0.78,80.1,0.518,0,1.392,229.9,299,-70.49,0,-1.573,0.825
2023/6/6 07:30,3.038,188.3,-0.801,84.4,0.486,0,0.557,222.7,297.7,-75.57,0,-1.971,0.827
2023/6/6 08:00,3.528,183.7,-0.561,89.4,0.524,0,1.114,225.1,299.8,-75.78,0,-1.803,0.828
2023/6/6 08:30,0,0,0.253,85.1,0.529,0,1.114,261.8,301.4,-40.67,0,-1.237,0.827
2023/6/6 09:00,3.332,186.3,0.397,81.9,0.515,0,0.278,245.8,302.7,-57.18,0,-0.755,0.828
2023/6/6 09:30,3.43,188.9,-1.04,87,0.493,0,0,220,297.3,-77.22,0,-2.076,0.827
2023/6/6 10:00,3.136,183.2,-0.609,88.9,0.52,0,1.114,277.2,302.2,-26.1,0,-1.846,0.827
2023/6/6 10:30,3.038,181.8,0.589,83.9,0.535,0,1.67,264.2,303.2,-40.65,0,-1.028,0.827
2023/6/6 11:00,4.116,188.1,-0.609,87.5,0.511,0,0.557,230.2,298.9,-69.25,0,-1.741,0.827
2023/6/6 11:30,3.332,174.9,-0.849,84.9,0.487,0,0,216.2,296.1,-79.85,0,-1.783,0.828
2023/6/6 12:00,3.43,182.9,-0.322,86.2,0.514,0,0.835,241.4,300.4,-59.85,0,-1.028,0.827
2023/6/6 12:30,2.156,177.7,-0.801,88.5,0.51,0,0,264.6,302.7,-38.11,0,-1.007,0.827
2023/6/6 13:00,2.744,175.6,-2.957,88.1,0.433,0,0,224.1,296.2,-72.05,0,-2.495,0.827
2023/6/6 13:30,1.862,185,-1.328,88.8,0.492,0,1.392,279.7,301.3,-22.91,0,-2.097,0.828
2023/6/6 14:00,1.568,214,-0.992,86.8,0.493,6.068,4.732,284.4,303.2,-17.49,0.78,-1.321,0.827
2023/6/6 14:30,0.784,199.3,-0.896,87.1,0.499,47.94,31.18,293.2,305.4,4.604,0.65,-0.902,0.828
2023/6/6 15:00,0.98,210.1,0.014,85.9,0.525,100.1,63.75,288.3,307.5,17.21,0.637,-0.797,0.827
2023/6/6 15:30,3.822,200.9,0.205,87.6,0.543,196,121.7,278.1,310.5,41.9,0.621,0.399,0.827
2023/6/6 16:00,0,0,1.068,85.1,0.561,209.1,131.1,277,310.8,44.14,0.627,1.973,0.829
2023/6/6 16:30,1.372,120.9,1.691,76.93,0.531,311.3,192.9,297.4,312.2,103.6,0.62,4.872,0.829
2023/6/6 17:00,0.588,153.5,3.751,67.66,0.54,655.6,359.9,263.1,310.4,248.4,0.549,7.415,0.833
2023/6/6 17:30,0.882,159.9,3.368,69.3,0.539,523,301.2,284.4,310.8,195.4,0.576,12.19,0.838
2023/6/6 18:00,1.372,182.8,2.359,73.24,0.53,425.9,256,305.4,313.1,162.1,0.601,9.96,0.836
2023/6/6 18:30,1.862,164.1,3.07,73.02,0.556,749.2,435.5,300.3,311,302.9,0.581,7.183,0.848
2023/6/6 19:00,2.94,178.7,2.689,75.69,0.561,466.2,292.5,307.5,313,168.2,0.627,5.313,0.84
2023/6/6 19:30,3.332,187,1.297,85.6,0.575,279.3,180.9,307.1,312.4,93.2,0.648,2.602,0.839
2023/6/6 20:00,3.528,180.8,1.495,85.9,0.585,195.3,135.3,308.9,312.1,56.92,0.692,1.763,0.842
2023/6/6 20:30,2.45,184.7,2.6,77.38,0.57,642.1,402.4,304.7,312.4,232.1,0.627,5.397,0.842
2023/6/6 21:00,2.744,185.6,2.59,79.93,0.588,673,408,307.2,313.1,259.2,0.606,6.048,0.843
2023/6/6 21:30,3.43,183,2.347,79.9,0.578,226.6,151.4,313.8,313.9,75.07,0.668,4.324,0.843
2023/6/6 22:00,3.43,179.8,3.212,78.09,0.6,510.5,325.6,312.4,312.7,184.6,0.638,5.186,0.844
2023/6/6 22:30,3.038,184.8,3.162,76.2,0.584,422.2,268.8,313.7,314.1,153,0.637,7.52,0.847
2023/6/6 23:00,1.764,176.4,2.731,79.32,0.589,402.2,250.2,306.9,312,146.9,0.622,4.471,0.849
2023/6/6 23:30,1.078,174.8,3.785,73.7,0.59,306.7,192.9,312.5,311.8,114.6,0.629,6.532,0.854
2023/6/7 00:00,3.136,183.2,2.826,77.37,0.579,517.1,322.8,312.6,313.7,193.2,0.624,6.721,0.855
2023/6/7 00:30,2.352,180.9,3.305,76.68,0.594,333,205.4,298.5,312.9,113.3,0.617,5.543,0.855
2023/6/7 01:00,1.862,182.9,3.641,74.42,0.59,285.1,185.6,286.3,312.4,73.36,0.651,5.9,0.855
2023/6/7 01:30,2.744,171.9,3.975,71.55,0.581,226.6,142.8,293.1,312.5,64.32,0.63,4.429,0.856
2023/6/7 02:00,3.234,230.3,4.982,65.9,0.574,553.8,369.6,278.9,313.9,149.3,0.667,8.11,0.856
2023/6/7 02:30,4.018,215.7,3.448,75.17,0.588,79.17,48.98,279.3,312.6,-3.182,0.619,4.345,0.852
2023/6/7 03:00,1.666,205.8,2.922,78.77,0.593,17.59,10.85,311.6,312.3,6.102,0.617,2.392,0.854
2023/6/7 03:30,2.744,178.6,2.78,79.25,0.591,4.55,2.783,312.4,312,2.234,0.612,1.868,0.853
2023/6/7 04:00,2.058,180,2.024,83.4,0.59,0,0.278,305.2,311.6,-6.709,0,1.259,0.853
2023/6/7 04:30,2.45,195.3,1.978,85.2,0.6,0,0,298.3,311.2,-12.91,0,1.028,0.854
2023/6/7 05:00,1.666,175.9,2.074,81.9,0.581,0,0.557,286,311.3,-25.92,0,0.839,0.854
2023/6/7 05:30,4.41,185.6,1.355,88.8,0.598,0,0,295.2,311.3,-16.12,0,0.545,0.854
2023/6/7 06:00,3.136,176.5,1.355,87.2,0.587,0,0.278,269.5,310.7,-41.46,0,0.336,0.854
2023/6/7 06:30,2.058,178.3,1.451,84.8,0.575,0,0,262.7,310.1,-47.37,0,0.336,0.854
2023/6/7 07:00,3.43,188,1.116,86.9,0.576,0,0,305.9,311.4,-5.501,0,0.294,0.854
2023/6/7 07:30,0.882,180.3,1.786,84.1,0.584,0,0.278,306.5,311.5,-5.281,0,0.65,0.855
2023/6/7 08:00,1.078,185.3,1.068,89.7,0.592,0,0.557,312,311.4,-0.037,0,-0.021,0.855
2023/6/7 08:30,0.196,310,0.397,94.3,0.593,0,0.278,311,311.5,-0.797,0,-0.566,0.855
2023/6/7 09:00,1.078,211.8,0.253,96.1,0.598,0,0.557,310.3,311.2,-1.433,0,-0.86,0.854
2023/6/7 09:30,0,0,0.205,96.6,0.599,0,0.835,310,311.4,-2.186,0,-0.86,0.854
2023/6/7 10:00,0,0,0.11,97,0.597,0,0.557,310.2,311.2,-1.516,0,-0.839,0.854
2023/6/7 10:30,2.352,159.6,0.541,95.1,0.604,0,0.557,310.9,311.5,-1.175,0,-0.587,0.854
2023/6/7 11:00,2.156,174.1,0.349,94.9,0.595,0,0.278,310.7,311.3,-0.889,0,-0.608,0.855
2023/6/7 11:30,0.784,342.6,0.445,95.9,0.605,0,0,311.8,311.4,0.398,0,-0.587,0.855
2023/6/7 12:00,0.588,188.6,-0.034,97.4,0.594,0,0,311.6,311.5,0.082,0,-0.671,0.854
2023/6/7 12:30,1.078,162.2,0.062,98.1,0.602,0,0.557,310.7,311.5,-1.357,0,-0.839,0.846
2023/6/7 13:00,0.98,182.3,-0.034,98.3,0.599,0,0,311.4,311.8,-0.318,0,-0.713,0.851
2023/6/7 13:30,1.176,163.5,-0.226,98.4,0.591,0,0.278,309,311.3,-2.571,0,-0.944,0.855
2023/6/7 14:00,2.548,159.4,-0.034,98.1,0.598,8.19,5.846,309.3,311,0.62,0.714,-0.965,0.852
2023/6/7 14:30,1.372,182.6,0.301,96.4,0.602,49.14,32.57,308.8,311.4,13.97,0.663,-0.545,0.852
2023/6/7 15:00,1.47,166.9,0.157,95.8,0.592,63.4,42.59,310.1,311,19.92,0.672,-0.461,0.852
2023/6/7 15:30,3.528,176.1,0.11,95.7,0.589,99.2,66.25,312.2,311.4,33.69,0.668,0.063,0.852
2023/6/7 16:00,2.45,187.8,0.876,91.6,0.596,226,145.9,314.6,312,82.8,0.645,1.784,0.855
2023/6/7 16:30,1.862,174.8,0.253,94.9,0.591,194.4,128.3,311.8,311.2,66.76,0.66,0.692,0.854
2023/6/7 17:00,2.646,159.7,0.78,89.4,0.578,216,144.7,314.7,311.6,74.4,0.67,1.868,0.855
2023/6/7 17:30,1.078,216.4,0.637,91.9,0.588,212.6,143.1,314.6,311.7,72.48,0.673,1.238,0.853
2023/6/7 18:00,2.548,145.8,1.116,88.8,0.588,321.5,213.2,319.9,311.7,116.5,0.663,2.602,0.855
2023/6/7 18:30,1.666,303.8,1.88,84.9,0.594,336.1,223.8,323.2,312.3,123.3,0.666,3.673,0.857
2023/6/7 19:00,1.568,207.6,1.636,87.2,0.599,265.4,186.2,316.9,311.8,84.3,0.702,1.804,0.857
2023/6/7 19:30,2.058,156.6,1.734,86.9,0.601,283.9,200.7,321,311.6,92.7,0.707,3.148,0.861
2023/6/7 20:00,2.156,186,1.4,88.6,0.599,194.7,147.5,317.7,312.7,52.2,0.757,1.112,0.855
2023/6/7 20:30,0,0,4.224,83.9,0.693,554.1,370.4,329.7,311,202.4,0.668,4.682,0.859
2023/6/7 21:00,1.176,224.3,2.253,83.6,0.601,365.5,261,320.5,312.3,112.7,0.714,3.253,0.853
2023/6/7 21:30,0,0,6.132,69.5,0.655,739.8,482,339.3,310.9,286.1,0.652,7.919,0.858
2023/6/7 22:00,0.392,209.6,2.44,81.3,0.592,202.9,153.9,325.6,313.6,61.05,0.758,5.038,0.853
2023/6/7 22:30,2.156,180.7,2.491,81.2,0.593,574.8,378.2,325.1,312.6,209.1,0.658,3.337,0.86
2023/6/7 23:00,2.744,239.8,1.916,86,0.603,276.3,192.9,319.5,312.6,90.4,0.698,2.077,0.858
2023/6/7 23:30,0.392,163.5,2.204,82.5,0.59,436.8,290.8,319.6,311.5,154,0.666,2.98,0.859
2023/6/8 00:00,2.254,309.7,2.68,77.5,0.574,475,314.2,321.7,312.5,170,0.662,4.093,0.861
2023/6/8 00:30,3.234,158.2,1.77,82.4,0.571,247.5,174.8,317.2,311.5,78.41,0.706,1.511,0.856
2023/6/8 01:00,1.274,219.1,1.772,83.8,0.581,190.5,136.1,322.4,312.7,64.09,0.714,2.413,0.858
2023/6/8 01:30,0.882,32.31,1.916,85.2,0.597,179.6,124.4,326,312,69.2,0.693,2.833,0.86
2023/6/8 02:00,0.294,177.8,1.341,88.1,0.593,126.8,89.1,317.1,311.3,43.53,0.702,0.839,0.858
2023/6/8 02:30,1.274,236.9,1.345,87.1,0.586,149.5,101.9,314.7,311.6,50.74,0.681,1.385,0.857
2023/6/8 03:00,0.196,0.097,0.629,93,0.595,30.33,21.99,313.7,311.1,10.92,0.725,0.252,0.857
2023/6/8 03:30,0,0,0.493,97,0.614,5.763,4.453,309.8,310.9,0.173,0.773,-0.399,0.858
2023/6/8 04:00,0,0,0.684,93.1,0.597,0,0.557,310,311,-1.576,0,-0.545,0.858
